playerID,Seasons,Wins,Losses,Games,Pitch_Starts,Complete_Games,Shutouts,Saves,Outs_Pitched,Hits,Earned_Runs,Home_Runs,Walks,Strikeouts,Batters_Faced,Games_Finished,Runs_Allowed
phillev01,8,2,4,56,1,0,0,1,202,70,50,9,45,79,326.0,14,53
phillhe01,1,1,1,6,0,0,0,0,22,10,3,1,4,2,34.0,5,3
phillja01,1,0,0,1,0,0,0,0,13,5,5,1,5,0,22.0,1,5
phillja02,1,0,0,1,0,0,0,0,15,7,4,0,1,2,22.0,1,4
phillja03,3,1,4,17,6,0,0,0,161,61,37,10,28,32,247.0,2,38
phillre01,2,4,4,29,7,4,0,1,332,155,79,13,38,18,513.0,15,84
phillta01,8,16,22,147,45,9,1,6,1316,460,235,42,211,233,1944.0,37,251
phillto01,4,8,12,45,15,6,1,0,484,164,67,4,71,44,686.0,17,85
phillza01,4,0,1,27,0,0,0,0,67,24,8,4,9,20,100.0,5,8
phoebto01,9,56,52,201,149,29,11,6,3090,888,381,85,489,725,4375.0,14,427
phoenst01,2,0,0,3,0,0,0,0,18,7,9,1,5,6,30.0,0,9
phylebi01,3,10,19,37,31,28,2,2,826,324,121,4,89,76,1213.0,5,194
piattdo01,1,0,0,21,0,0,0,0,104,29,10,3,17,29,145.0,3,11
piattwi01,8,86,79,182,170,139,12,1,4171,1481,556,26,455,517,5978.0,11,826
pichahi01,10,50,44,350,68,3,1,20,2309,838,380,54,287,394,3377.0,103,425
pichero01,6,10,16,134,11,3,0,12,664,216,103,23,123,157,1001.0,56,130
pickech01,1,0,0,2,0,0,0,0,18,7,1,0,2,2,27.0,2,2
pickeri01,1,0,0,2,0,0,0,0,2,3,6,0,4,2,9.0,0,6
pickfke01,1,0,2,16,4,0,0,0,90,37,20,3,20,18,144.0,3,23
pickrcl01,2,1,0,19,1,0,0,0,89,44,15,0,10,15,140.0,13,16
picoje01,3,13,12,113,26,3,2,5,886,327,139,21,105,132,1287.0,34,153
piconma01,5,0,2,13,3,0,0,0,120,43,28,7,25,11,177.0,6,29
piechal01,2,2,5,22,8,2,0,0,186,68,39,6,42,18,293.0,7,45
piehcy01,3,9,9,43,12,4,2,0,500,156,70,8,75,76,688.0,23,89
piercbi01,6,27,43,116,70,28,2,0,1832,676,289,16,268,165,2180.0,30,362
piercbi02,18,211,169,585,432,193,38,32,9920,2989,1201,284,1178,1999,13853.0,84,1325
pierced01,1,0,0,2,1,0,0,0,16,9,2,1,4,3,26.0,0,2
piercje01,1,0,3,12,0,0,0,0,45,16,11,0,14,12,72.0,2,12
piercra01,3,7,11,66,15,5,0,0,546,269,114,12,63,38,861.0,26,144
piercto01,2,4,6,66,9,0,0,8,391,118,47,9,40,77,546.0,25,58
pierema01,8,30,38,194,68,21,4,8,2021,713,339,34,321,188,3006.0,61,397
pieroal01,2,1,2,8,2,2,0,0,80,26,12,2,12,13,114.0,3,13
pierrbi01,1,0,2,12,3,0,0,0,87,33,34,2,28,13,146.0,2,34
piersch01,1,0,0,11,0,0,0,0,34,12,3,0,6,7,52.0,3,4
piersda01,1,0,1,1,1,0,0,0,0,2,2,1,0,0,2.0,0,2
pierswi01,3,0,1,11,2,0,0,0,96,32,12,0,31,10,141.0,7,14
pignaca01,2,0,0,6,0,0,0,0,8,5,2,1,2,3,15.0,0,2
piktuge01,1,0,0,2,0,0,0,0,15,6,4,1,2,3,21.0,1,4
pillake01,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,1,0
pilledu01,10,38,66,188,119,34,4,2,2712,985,442,67,391,305,4014.0,25,498
pillehe01,4,34,32,107,76,33,4,3,1691,600,216,14,192,148,2458.0,19,280
pillisq01,1,0,0,2,0,0,0,0,16,10,4,0,2,0,28.0,1,5
pillty01,1,0,3,7,3,0,0,0,66,22,13,3,10,16,99.0,1,16
pimenst01,3,2,2,33,0,0,0,0,160,51,26,6,21,54,232.0,17,28
pinaho01,10,23,23,314,7,0,0,38,1296,358,156,28,216,278,1841.0,150,176
pindebr01,2,0,2,26,0,0,0,0,86,31,11,4,15,26,128.0,10,11
pinedlu01,2,1,4,42,2,0,0,0,152,41,25,6,38,44,226.0,13,26
pinedmi01,8,62,54,170,169,1,0,0,2886,932,425,131,213,940,3989.0,0,457
pineijo01,14,104,93,335,263,15,6,2,5263,1878,859,193,487,1058,7450.0,34,912
pinkhed01,1,1,0,3,0,0,0,1,31,10,4,0,3,0,51.0,3,8
pinknge01,1,0,0,1,0,0,0,0,6,2,1,0,0,0,5.0,1,1
pinnaed01,1,0,0,2,1,0,0,1,21,5,2,0,2,2,27.0,1,2
pinoyo01,2,2,7,18,12,0,0,0,239,89,41,10,17,63,340.0,3,45
pintole01,2,0,1,12,0,0,0,0,86,38,18,2,14,5,130.0,7,24
pintore01,5,8,10,244,0,0,0,2,693,186,93,24,152,222,1013.0,39,100
pintori01,2,1,2,27,0,0,0,0,96,43,30,8,19,25,160.0,7,32
pipgred01,1,0,1,5,1,0,0,0,30,16,6,2,6,5,52.0,2,11
pipgrge01,13,102,73,276,189,93,16,12,4465,1529,676,66,598,714,6587.0,64,801
pippeco01,5,5,16,38,25,5,0,1,525,253,124,22,64,55,842.0,4,144
pirtlge01,1,0,2,19,0,0,0,0,77,33,17,5,23,14,134.0,8,24
piscima01,3,4,5,75,0,0,0,0,242,73,38,6,58,55,367.0,22,39
pitlosk01,3,8,8,59,20,1,0,1,578,196,97,20,103,124,867.0,11,106
pittito01,8,115,113,262,227,187,23,3,6122,2017,702,39,734,832,8579.0,30,985
pittsji01,6,7,12,81,29,0,0,0,677,268,151,36,117,116,1038.0,16,167
pitulst01,1,2,2,23,5,1,0,0,179,67,33,8,32,17,266.0,7,37
pivetni01,7,30,38,125,103,1,0,2,1684,565,322,97,218,609,2431.0,10,338
pizarju01,27,131,105,488,245,79,17,28,6103,1807,776,201,888,1522,8690.0,120,890
pladsgo01,4,0,4,20,6,0,0,0,152,66,34,4,23,18,237.0,4,37
planeem01,1,0,0,2,0,0,0,0,16,7,6,0,4,0,28.0,1,7
planked01,17,326,194,623,529,410,69,23,13487,3958,1174,42,1072,2246,17985.0,74,1563
planked02,2,0,0,9,0,0,0,0,31,15,6,1,4,2,47.0,6,8
planter01,3,0,0,61,0,0,0,1,127,40,21,1,31,16,197.0,15,21
plaweke01,4,0,0,6,0,0,0,0,20,5,4,3,1,0,26.0,6,4
pleisbi01,6,21,16,190,10,1,0,13,842,269,127,31,126,184,1236.0,80,148
plesada01,22,65,71,1064,14,0,0,158,3216,977,433,105,402,1041,4539.0,422,478
plesaza01,3,22,14,54,54,1,1,0,941,277,137,50,80,245,1279.0,0,145
plittno01,4,3,6,23,8,1,0,0,215,85,38,3,38,9,327.0,6,44
ploditi01,1,0,0,1,0,0,0,0,1,3,1,0,0,0,4.0,0,1
plunker01,18,72,58,714,41,0,0,35,3453,1009,488,122,647,1081,5030.0,234,537
plutkad01,5,14,14,88,37,0,0,3,821,293,164,66,85,200,1177.0,13,167
plympje01,1,0,0,4,0,0,0,0,16,5,0,0,4,2,24.0,3,0
poatra01,8,22,30,116,47,15,4,1,1200,425,202,48,162,178,1761.0,28,231
pocheco01,1,5,5,51,0,0,0,2,155,33,27,9,19,72,207.0,8,27
podbibu01,11,25,42,172,76,20,2,3,1923,693,320,79,245,242,2792.0,35,362
podgajo01,7,20,37,115,61,20,0,0,1531,542,238,22,165,129,2206.0,34,273
podrejo01,17,148,116,440,340,77,24,11,6795,2239,925,242,743,1435,9571.0,46,1026
poetzjo01,1,0,1,2,1,0,0,0,24,5,3,2,8,0,36.0,1,3
poffebo01,3,16,12,57,32,13,1,4,802,301,141,17,149,65,1220.0,17,160
poholto01,6,31,52,159,104,30,5,1,2261,791,329,90,192,316,3184.0,30,381
poindje01,2,0,2,14,4,0,0,0,123,42,22,0,31,14,194.0,7,30
polchlo01,1,0,1,1,1,1,0,0,24,9,5,0,4,2,36.0,0,5
poledi01,6,25,37,122,77,8,1,1,1593,607,298,61,209,239,2351.0,24,329
politcl01,11,22,23,330,16,0,0,15,1234,393,201,56,171,342,1775.0,94,214
polivke01,1,0,0,2,0,0,0,0,9,3,1,0,3,1,15.0,2,1
polleda01,1,1,3,32,0,0,0,0,65,23,19,5,11,14,103.0,9,20
polleho01,20,131,116,403,278,116,25,20,6322,2096,821,146,745,934,8980.0,53,957
pollilo01,2,0,2,24,0,0,0,3,127,55,22,3,23,11,201.0,11,33
polonjo01,1,1,0,2,1,0,0,0,21,8,5,1,1,5,29.0,1,5
pomerdr01,15,48,58,289,140,0,0,9,2575,786,373,110,369,883,3668.0,30,403
pomerst01,1,0,0,3,0,0,0,0,18,7,2,1,1,3,26.0,0,2
pomorjo01,1,0,0,3,0,0,0,0,5,1,1,0,2,0,9.0,1,2
ponceco01,2,1,7,20,5,0,0,0,166,68,36,13,17,48,245.0,2,41
ponceda01,4,3,8,57,22,0,0,3,443,115,71,21,81,152,636.0,13,73
pondar01,4,35,19,69,57,46,3,2,1488,517,190,8,150,156,2115.0,11,281
pondeel01,6,17,27,69,42,20,3,0,1136,395,135,11,72,113,1582.0,18,173
ponsosi01,18,91,113,298,278,29,4,1,5281,2004,983,223,609,1031,7676.0,7,1051
pooleed01,7,33,35,80,70,61,5,1,1785,584,201,13,238,226,2515.0,10,288
pooleji02,21,22,12,431,0,0,0,4,1089,376,174,41,156,256,1594.0,87,203
poormto01,5,3,9,15,11,10,0,1,329,147,49,5,30,14,519.0,3,110
poppbi01,1,2,6,9,7,5,0,0,181,87,33,2,26,20,289.0,2,60
poppese01,8,1,1,34,0,0,0,1,116,50,24,3,18,45,181.0,13,29
popza01,1,1,0,50,0,0,0,0,164,54,25,3,24,51,246.0,10,29
porceri01,12,150,125,355,351,10,3,0,6289,2270,1025,260,489,1561,8912.0,2,1122
poredaa01,4,3,1,40,0,0,0,0,104,40,18,2,20,33,158.0,8,18
porraed01,1,0,1,3,3,0,0,0,31,18,5,2,7,0,0.0,0,9
portebo01,21,87,97,318,193,92,23,8,4703,1571,660,113,552,572,6646.0,45,732
portech01,5,13,13,54,34,7,1,0,711,278,109,18,54,136,1025.0,6,121
portehe01,6,96,107,207,206,201,9,0,5380,1893,737,43,466,659,7822.0,1,1209
portene01,2,0,0,3,0,0,0,0,12,5,1,1,1,1,18.0,2,2
porteod01,1,0,1,1,1,1,0,0,24,12,3,0,5,2,40.0,0,10
portoal01,1,0,0,3,0,0,0,0,12,2,0,0,1,1,15.0,1,0
portoar01,7,38,57,166,117,33,5,2,2452,778,392,82,320,338,3508.0,28,431
portuma01,17,109,95,346,283,16,4,5,5479,1813,817,209,607,1134,7726.0,24,896
porzimi01,3,3,3,51,3,0,0,0,215,79,47,17,34,52,327.0,11,49
posedbi01,5,41,43,138,87,45,6,6,2038,757,344,48,248,227,2944.0,27,377
poserbo01,2,1,1,5,1,0,0,0,43,29,16,0,6,2,76.0,2,17
posselo01,5,2,5,15,8,1,0,0,154,62,30,6,24,22,232.0,2,33
poteeco01,1,2,3,7,7,0,0,0,92,25,17,7,16,32,132.0,0,17
potelo01,5,4,4,129,2,0,0,6,659,199,87,23,88,167,931.0,51,96
pottedy01,1,0,0,2,0,0,0,0,6,4,1,1,0,1,10.0,1,1
pottene01,19,92,97,349,177,89,6,22,5058,1721,748,123,582,747,7248.0,126,843
pottesq01,1,0,0,1,0,0,0,0,9,11,7,0,4,1,20.0,1,9
pottne01,1,0,0,2,0,0,0,0,6,7,7,1,2,0,15.0,1,7
pottsmi01,1,1,2,24,0,0,0,1,136,58,36,7,30,21,217.0,7,39
poundbi01,3,0,0,2,0,0,0,0,33,16,10,1,2,4,47.0,2,12
poundbr01,4,4,2,45,0,0,0,0,137,70,43,14,12,47,218.0,30,43
povsema01,1,0,0,3,0,0,0,0,11,9,3,1,1,2,21.0,2,5
powelab01,4,8,18,29,25,22,1,0,628,217,93,5,54,97,916.0,2,171
powelbi01,4,4,8,17,11,4,2,0,254,76,27,0,43,25,353.0,4,42
powelbr01,6,7,18,59,34,0,0,0,659,251,145,45,90,120,982.0,12,158
powelde01,10,11,22,207,23,0,0,3,1019,360,187,35,159,199,1502.0,42,201
powelgr01,1,1,1,20,4,1,1,0,149,37,15,2,32,39,218.0,10,23
powelja01,18,245,255,578,516,422,46,15,13167,4319,1450,110,1021,1621,17896.0,57,1991
powelja02,1,0,0,2,0,0,0,0,6,1,0,0,2,0,9.0,2,3
powelja04,15,36,23,512,0,0,0,22,1627,543,251,42,272,423,2414.0,161,295
powelje01,3,5,16,35,27,0,0,0,444,175,96,25,64,77,671.0,7,112
powelro01,5,0,5,48,4,0,0,0,160,55,32,7,32,42,246.0,8,35
powerik01,2,2,1,20,1,0,0,2,114,34,19,2,17,7,161.0,13,22
powerji01,1,1,2,4,2,2,0,0,90,38,19,1,16,3,144.0,2,29
powerte01,17,68,69,564,85,5,3,70,3480,1159,515,97,452,701,4982.0,233,568
poynebo01,2,1,1,33,1,0,0,0,102,32,17,6,8,35,142.0,6,17
prallwi01,1,0,2,3,3,0,0,0,44,21,14,1,8,7,71.0,0,15
prattal01,2,12,26,43,40,30,0,0,991,446,162,12,61,41,1655.0,3,421
prattan01,2,0,1,5,0,0,0,0,9,1,5,0,11,2,22.0,1,5
pregejo01,2,2,0,19,0,0,0,1,83,29,15,1,19,13,129.0,9,20
prendji01,1,1,1,10,2,0,0,1,50,30,19,1,5,3,84.0,4,20
prendmi01,6,41,53,180,97,48,6,4,2725,867,277,29,207,311,3655.0,49,358
prentge01,4,3,3,11,7,4,0,0,173,76,34,1,21,10,261.0,4,45
preskjo01,6,25,37,128,61,15,2,5,1471,511,251,57,188,202,2140.0,29,268
pressry01,11,26,25,449,0,0,0,44,1439,423,172,44,143,496,1980.0,132,189
pressto01,5,32,30,154,42,17,4,12,1579,547,222,30,134,157,2259.0,68,247
pricebi01,1,1,0,1,1,1,0,0,27,6,2,0,7,1,41.0,0,3
pricebr01,1,0,0,3,0,0,0,0,8,8,6,3,1,1,19.0,2,6
priceda01,17,155,82,360,322,17,3,1,6310,1892,779,215,553,2039,8640.0,6,854
pricejo02,13,45,49,372,84,10,1,13,2718,839,367,95,337,657,3822.0,84,408
priddbo01,14,24,38,249,29,3,0,18,1608,518,238,60,198,294,2278.0,94,263
priesed01,1,0,1,2,2,0,0,0,18,12,7,2,1,1,29.0,0,8
prietar01,6,15,24,70,60,3,0,0,1057,407,190,34,176,231,1607.0,5,218
primra01,6,22,21,116,34,10,2,4,1053,379,139,21,72,161,1493.0,44,170
princdo01,1,0,0,1,0,0,0,0,3,0,0,0,1,0,4.0,1,0
prinzbr01,8,5,4,102,0,0,0,9,276,99,50,13,50,64,419.0,46,52
priorma01,5,42,29,106,106,5,1,0,1971,582,256,77,223,757,2771.0,0,277
proctji01,1,0,1,2,1,0,0,0,8,8,5,0,3,0,19.0,0,5
proctre01,1,0,0,2,0,0,0,0,12,11,6,0,2,0,23.0,1,8
proctsc01,11,18,16,307,1,0,0,1,1029,337,182,58,167,291,1534.0,76,200
proesge01,1,3,4,7,7,7,1,0,177,53,25,4,30,20,266.0,0,39
prokolu01,3,11,17,56,37,0,0,0,693,255,136,48,74,144,1020.0,7,147
prolymi01,7,22,29,267,18,2,0,22,1637,531,196,33,195,185,2289.0,83,229
prougbi01,1,0,0,1,0,0,0,0,9,7,2,0,1,0,15.0,0,5
prudhau01,1,1,6,34,6,2,0,1,282,119,65,7,53,26,447.0,12,78
pruethu01,7,29,48,211,69,28,1,13,2235,816,383,28,396,357,3395.0,79,468
pruiete01,2,4,18,48,23,7,3,5,697,221,73,2,80,82,944.0,22,103
pruitau01,6,12,9,73,10,0,0,5,621,229,111,27,50,152,884.0,25,121
pryorst01,3,3,1,34,0,0,0,0,96,26,10,5,16,35,138.0,10,14
pucketr01,1,0,0,1,0,0,0,0,6,4,3,0,2,1,12.0,1,3
puentmi01,1,1,3,6,4,1,0,0,56,25,17,5,11,14,93.0,1,18
puffebr01,4,3,4,85,0,0,0,0,345,124,65,10,67,71,529.0,34,71
pughti01,11,25,28,107,58,4,1,0,1250,479,230,51,158,214,1849.0,15,249
pukaj01,2,2,3,22,0,0,0,0,74,28,13,2,11,29,112.0,3,13
puleoch01,8,29,39,180,76,3,1,2,1899,621,299,59,319,387,2779.0,32,335
pulidal01,3,1,1,12,4,0,0,1,104,45,20,10,11,16,156.0,3,22
pulidca01,3,3,8,32,15,0,0,0,334,118,74,19,47,47,486.0,5,79
pulsibi01,10,13,19,106,46,2,0,0,981,361,187,44,141,202,1452.0,13,199
pumpesp01,1,0,0,1,0,0,0,0,3,1,1,1,1,0,4.0,0,1
purcebl01,12,15,43,79,57,52,0,0,1744,746,241,5,84,138,2643.0,16,486
purceda01,10,7,13,111,21,1,0,1,618,199,114,22,118,174,925.0,34,120
purdijo01,4,6,4,58,5,1,1,2,332,93,48,18,52,68,474.0,19,53
purkebo01,13,129,115,386,276,92,13,9,6344,2170,891,195,510,793,8899.0,53,998
purkema01,1,0,1,12,0,0,0,0,54,20,11,0,12,15,84.0,7,12
purneos01,1,0,0,1,0,0,0,0,6,4,2,1,3,0,13.0,1,2
putkolu01,3,1,5,44,0,0,0,1,145,55,25,6,19,39,217.0,18,26
putnaza01,7,10,7,145,0,0,0,6,456,130,54,13,57,162,629.0,39,58
puttmam01,4,8,9,33,18,8,2,1,520,158,69,4,67,85,723.0,14,93
putzjj01,12,37,33,572,0,0,0,189,1700,469,194,50,184,599,2329.0,357,203
pyechjo01,1,0,1,1,0,0,0,0,8,4,3,1,2,2,14.0,1,3
pyleew01,7,11,21,67,36,5,1,1,811,277,151,16,150,122,1238.0,13,173
pyleha01,1,0,0,2,1,0,0,0,4,1,3,0,4,1,11.0,1,3
pylesh01,2,1,4,5,5,4,0,0,107,41,18,1,27,9,174.0,0,35
quackke01,6,13,15,204,0,0,0,8,624,197,102,24,82,187,892.0,59,105
quallch01,21,52,48,844,0,0,0,74,2422,819,349,83,211,624,3397.0,274,382
qualtto01,5,0,0,34,0,0,0,0,158,63,33,2,26,20,236.0,12,35
quantca01,5,16,11,81,43,0,0,1,854,266,115,35,83,241,1194.0,4,128
quantpa01,21,68,78,841,64,1,1,21,3767,1442,534,112,336,725,5428.0,228,601
quarlbi01,2,3,2,6,5,5,0,0,147,63,34,3,17,16,229.0,1,47
queenme01,10,27,40,146,77,15,3,1,1670,567,315,68,329,328,2540.0,23,354
queenme02,7,20,17,140,33,6,2,14,1169,336,136,36,143,306,1640.0,51,154
queveru01,4,14,30,66,58,2,1,0,979,364,223,70,175,237,1501.0,1,243
quezajo01,1,0,0,3,0,0,0,0,9,4,3,1,1,2,12.0,2,3
quicked01,1,0,0,1,1,0,0,0,6,5,2,0,1,0,12.0,0,5
quijajo01,3,2,6,66,0,0,0,1,177,53,35,13,43,88,274.0,12,38
quinnfr02,2,0,0,9,0,0,0,0,72,20,9,2,10,4,101.0,6,9
quinnja01,25,247,218,756,444,243,28,57,11761,4238,1433,102,860,1329,16493.0,216,1835
quinnro01,2,0,1,3,0,0,0,0,15,13,10,1,5,1,33.0,2,10
quinnta01,2,0,1,3,1,1,0,0,51,23,9,1,6,4,79.0,2,15
quinnwi01,1,0,0,3,0,0,0,0,15,3,4,0,3,2,22.0,2,4
quintjo01,14,83,80,283,257,2,2,0,4674,1544,664,166,457,1395,6541.0,7,717
quintlu01,2,2,3,22,0,0,0,0,59,30,11,2,20,16,107.0,6,12
quirira01,1,0,1,1,1,0,0,0,5,4,7,1,5,1,14.0,0,7
quirkar01,2,3,2,14,8,0,0,0,145,59,28,6,26,30,228.0,1,33
quiseda01,14,56,46,674,0,0,0,244,3130,1064,320,59,162,379,4247.0,553,356
rabech01,2,0,4,11,2,0,0,0,81,30,11,5,9,16,117.0,1,12
raburry01,2,0,0,2,0,0,0,0,5,1,0,0,1,1,7.0,1,2
rachust01,1,0,1,2,1,1,0,0,30,9,5,0,5,10,43.0,1,5
raczkmi01,1,0,0,8,0,0,0,0,19,8,6,0,5,2,33.0,1,7
radatdi01,13,52,43,381,0,0,0,122,2081,532,241,65,296,745,2906.0,297,260
radboch01,11,310,194,527,502,488,35,2,13582,4328,1347,118,875,1830,18918.0,24,2273
radboge01,1,1,2,3,3,2,0,0,66,38,16,1,7,2,117.0,0,28
radebro01,1,0,0,2,1,0,0,0,30,6,3,0,4,1,38.0,1,3
raderdr01,1,0,0,1,0,0,0,0,6,2,0,0,0,0,7.0,1,0
radfopa01,6,0,4,10,4,3,0,0,130,85,41,5,17,13,223.0,3,69
radinsc01,11,42,25,557,0,0,0,52,1445,461,184,33,209,358,2091.0,180,208
radkebr01,12,148,139,378,377,37,10,0,7353,2643,1150,326,445,1467,10244.0,0,1233
radloro01,1,0,1,7,0,0,0,0,26,15,12,7,4,3,45.0,2,12
raethha01,2,0,0,2,0,0,0,0,12,3,3,1,4,0,17.0,2,3
raffeke01,17,119,154,396,282,133,31,16,6455,2257,860,192,449,806,9051.0,66,993
raffoal01,1,1,3,45,0,0,0,1,217,81,33,6,25,38,317.0,17,35
raganpa01,20,77,104,283,182,93,12,6,4825,1555,534,38,470,680,6660.0,72,694
raggibr01,3,2,3,29,5,0,0,1,140,75,42,3,25,32,232.0,11,42
raglafr01,2,1,4,23,6,0,0,0,228,105,60,6,31,15,358.0,8,65
raicher01,2,7,8,19,17,2,0,0,286,125,62,13,31,35,430.0,0,66
rainech01,8,43,35,141,106,10,6,2,2009,738,335,53,287,300,2950.0,14,383
raineta01,4,4,7,118,0,0,0,3,322,82,72,20,82,155,485.0,18,74
rainst01,2,3,5,53,0,0,0,0,193,74,39,11,34,66,293.0,11,42
rajsida01,3,3,4,55,6,0,0,2,346,128,59,14,46,76,508.0,13,65
rakeraa01,3,1,0,14,0,0,0,0,57,17,7,3,4,14,78.0,3,7
rakerja01,3,2,0,13,0,0,0,0,74,35,24,6,11,16,117.0,4,24
rakowed01,7,36,47,195,90,20,3,5,2284,771,366,88,304,484,3293.0,29,414
raleijo01,2,1,10,18,11,3,0,0,257,93,39,0,21,28,344.0,3,47
raleybr01,6,3,6,93,5,0,0,3,322,100,67,18,41,122,466.0,17,74
rambepe01,2,0,1,5,1,0,0,0,36,19,11,0,5,4,63.0,3,12
rambope01,1,0,0,1,0,0,0,0,11,6,6,0,4,4,21.0,0,8
ramiral01,1,4,4,11,10,1,0,0,171,46,22,6,30,20,233.0,0,22
ramiral03,1,0,0,1,0,0,0,0,3,1,0,0,0,0,5.0,1,0
ramirca01,4,0,0,17,0,0,0,0,75,9,8,3,12,19,95.0,4,8
ramired01,4,7,2,103,0,0,0,2,328,102,63,20,66,126,500.0,26,66
ramirel01,5,4,15,39,26,0,0,0,481,201,114,28,54,96,734.0,7,123
ramirel02,1,0,1,20,0,0,0,0,64,24,13,1,20,22,102.0,7,13
ramirer01,6,8,4,91,0,0,0,0,342,111,50,12,22,56,473.0,22,52
ramirer02,12,33,40,216,92,0,0,4,2045,654,331,104,191,526,2859.0,31,353
ramirhe01,2,1,3,21,0,0,0,0,90,30,18,2,16,13,131.0,6,18
ramirho01,10,40,35,169,105,3,1,0,2065,758,356,83,264,318,2995.0,11,394
ramirjc01,10,15,19,142,26,0,0,2,865,296,151,46,105,204,1244.0,28,161
ramirjo02,7,5,9,124,0,0,0,0,356,106,64,13,72,111,540.0,20,74
ramirne01,15,4,8,185,1,0,0,3,539,160,89,33,95,211,789.0,42,99
ramirni01,3,6,5,64,0,0,0,0,332,107,56,16,46,99,485.0,13,67
ramirno01,11,13,12,222,8,0,0,2,741,207,110,38,91,259,1036.0,43,120
ramirra02,11,23,21,424,0,0,0,9,1304,370,165,32,190,364,1835.0,115,182
ramirra03,2,1,1,16,4,0,0,0,118,25,13,5,15,29,153.0,3,13
ramirro01,2,2,5,53,4,0,0,1,165,80,47,12,34,49,279.0,10,55
ramirro02,2,0,0,2,0,0,0,0,3,7,9,4,3,1,12.0,0,9
ramirsa01,1,0,0,4,0,0,0,0,10,6,3,1,2,1,18.0,1,3
ramirye01,5,1,10,31,13,0,0,0,275,94,63,15,53,91,419.0,10,68
ramiryo01,2,1,3,41,0,0,0,5,145,27,18,9,32,61,208.0,22,20
ramosaj01,11,17,18,381,0,0,0,99,1120,269,126,25,205,430,1580.0,200,133
ramosce01,8,10,15,267,14,0,0,2,1040,346,155,35,139,268,1502.0,84,166
ramosed01,1,0,2,4,2,0,0,0,42,15,8,3,6,4,60.0,0,9
ramosed02,4,7,11,173,0,0,0,1,466,146,64,18,61,168,659.0,40,71
ramosma01,1,1,1,3,3,0,0,0,39,11,9,3,13,8,65.0,0,9
ramospe01,19,117,160,582,268,73,13,55,7067,2364,1068,315,724,1305,10048.0,182,1210
ramsaro01,2,1,3,43,4,0,0,0,206,66,32,6,49,43,311.0,7,35
ramsdwi01,7,24,39,111,58,18,2,5,1439,455,204,46,215,240,2085.0,30,246
ramsema01,1,0,0,1,0,0,0,0,3,0,0,0,0,1,3.0,1,0
ramseto01,8,113,124,248,241,225,5,0,6302,1941,769,40,671,1515,9018.0,7,1373
ranauan01,5,5,5,20,14,0,0,0,258,93,67,22,44,44,394.0,2,67
randasc01,1,2,5,15,2,0,0,0,83,34,20,1,11,25,127.0,2,20
randost01,3,10,7,109,6,0,0,0,465,144,95,22,136,134,742.0,18,103
raneyri01,2,1,3,4,3,1,0,0,55,25,15,2,14,7,92.0,0,17
rapadcl01,9,8,0,152,0,0,0,0,279,76,42,10,51,82,395.0,21,45
rapppa01,12,70,91,259,239,9,5,0,4162,1468,721,133,683,825,6143.0,7,790
raschvi01,12,132,66,269,255,106,26,3,5457,1666,752,139,727,944,7675.0,5,828
rasmuco02,6,4,5,84,8,0,0,0,369,106,57,18,57,121,530.0,22,60
rasmude01,18,91,77,256,235,21,5,0,4382,1424,673,175,522,835,6194.0,7,747
rasmudr01,4,5,1,47,10,0,0,1,274,74,34,8,34,94,378.0,12,37
rasmuer01,12,50,77,238,144,27,12,5,3053,1033,435,87,309,489,4299.0,39,489
rasmuha01,1,0,0,2,0,0,0,0,6,3,3,0,2,2,0.0,2,3
rasmuro01,4,2,1,30,0,0,0,0,80,34,21,3,15,30,129.0,10,22
rasneda01,4,9,15,41,30,0,0,0,497,187,92,20,54,93,738.0,3,101
rathfr01,2,0,2,8,2,0,0,0,69,19,12,4,11,7,101.0,0,15
rathfr02,1,0,0,2,0,0,0,0,16,6,1,0,2,2,23.0,1,1
rathga01,2,0,1,8,1,0,0,0,24,9,10,2,7,5,40.0,2,10
ratlijo01,1,0,0,1,0,0,0,0,3,0,0,0,0,0,3.0,1,0
ratzest01,2,1,1,13,1,0,0,0,64,32,17,2,9,4,104.0,7,19
rauchbo01,1,0,1,19,0,0,0,1,81,27,15,3,21,23,126.0,7,16
rauchjo01,17,43,40,556,11,0,0,62,1785,559,258,70,179,475,2499.0,214,278
raudo01,9,81,60,222,187,33,11,3,3783,1259,469,99,382,697,5314.0,17,512
rautzla01,5,6,4,83,0,0,0,7,284,98,41,1,47,45,414.0,33,44
ravinjo01,4,2,3,35,0,0,0,1,116,29,22,8,19,45,167.0,13,22
rawlesh01,14,111,118,469,230,41,7,40,5614,1934,836,153,734,991,8062.0,140,917
rayca01,2,0,2,5,2,0,0,0,50,20,9,0,20,11,93.0,2,15
raych01,8,18,19,283,0,0,0,51,843,259,128,35,123,230,1207.0,141,136
raydocu01,1,8,4,31,20,2,1,1,403,118,54,18,61,85,573.0,5,64
rayfa01,1,4,10,21,16,11,0,0,422,146,56,3,49,35,568.0,3,77
rayji01,9,43,30,308,20,1,0,25,1853,541,247,52,271,407,2614.0,115,271
rayke01,2,2,1,82,0,0,0,5,237,89,45,11,44,50,356.0,33,48
raymobu01,6,45,57,136,95,57,9,2,2564,724,236,15,282,401,3399.0,29,360
