playerID,yearID,inducted,category
rizzuph01,1966,N,Player
vaughar01,1966,N,Player
hardeme01,1966,N,Player
lombaer01,1966,N,Player
newhoha01,1966,N,Player
gordojo01,1966,N,Player
doerrbo01,1966,N,Player
kellge01,1966,N,Player
hermabi01,1966,N,Player
newsobo01,1966,N,Player
lemonbo01,1966,N,Player
vernomi01,1966,N,Player
darkal01,1966,N,Player
bridgto01,1966,N,Player
thomsbo01,1966,N,Player
cavarph01,1966,N,Player
dobyla01,1966,N,Player
newcodo01,1966,N,Player
erskica01,1966,N,Player
heganji01,1966,N,Player
mcdougi01,1966,N,Player
hattogr01,1966,N,Player
lockmwh01,1966,N,Player
sauerha01,1966,N,Player
ennisde01,1966,N,Player
furilca01,1966,N,Player
grissma01,1966,N,Player
martimo01,1966,N,Player
pafkoan01,1966,N,Player
ricede01,1966,N,Player
adamsbo03,1966,N,Player
carrach01,1966,N,Player
hearnji01,1966,N,Player
hemusso01,1966,N,Player
portebo01,1966,N,Player
ruffire01,1967,Y,Player
medwijo01,1967,N,Player
medwijo01,1967,N,Player
ruffire01,1967,N,Player
camparo01,1967,N,Player
camparo01,1967,N,Player
boudrlo01,1967,N,Player
kinerra01,1967,N,Player
slaugen01,1967,N,Player
lopezal01,1967,N,Player
marioma01,1967,N,Player
mizejo01,1967,N,Player
reesepe01,1967,N,Player
vandejo01,1967,N,Player
reynoal01,1967,N,Player
rizzuph01,1967,N,Player
boudrlo01,1967,N,Player
gordojo01,1967,N,Player
waltebu01,1967,N,Player
newhoha01,1967,N,Player
hermabi01,1967,N,Player
hardeme01,1967,N,Player
lopezal01,1967,N,Player
slaugen01,1967,N,Player
vaughar01,1967,N,Player
lombaer01,1967,N,Player
kinerra01,1967,N,Player
kellge01,1967,N,Player
darkal01,1967,N,Player
doerrbo01,1967,N,Player
lemonbo01,1967,N,Player
vandejo01,1967,N,Player
lombaer01,1967,N,Player
waltebu01,1967,N,Player
bauerha01,1967,N,Player
marioma01,1967,N,Player
newsobo01,1967,N,Player
reynoal01,1967,N,Player
vaughar01,1967,N,Player
newcodo01,1967,N,Player
reesepe01,1967,N,Player
cavarph01,1967,N,Player
doerrbo01,1967,N,Player
vernomi01,1967,N,Player
hardeme01,1967,N,Player
hermabi01,1967,N,Player
mizejo01,1967,N,Player
rizzuph01,1967,N,Player
gordojo01,1967,N,Player
newhoha01,1967,N,Player
kellge01,1967,N,Player
dobyla01,1967,N,Player
thomsbo01,1967,N,Player
kluszte01,1967,N,Player
bauerha01,1967,N,Player
darkal01,1967,N,Player
lemonbo01,1967,N,Player
newsobo01,1967,N,Player
mcdougi01,1967,N,Player
cavarph01,1967,N,Player
jenseja01,1967,N,Player
moorete01,1967,N,Player
ennisde01,1967,N,Player
furilca01,1967,N,Player
heganji01,1967,N,Player
torgeea01,1967,N,Player
valoel01,1967,N,Player
newcodo01,1967,N,Player
vernomi01,1967,N,Player
courtcl01,1967,N,Player
dropowa01,1967,N,Player
garvene01,1967,N,Player
hattogr01,1967,N,Player
hearnji01,1967,N,Player
martibi02,1967,N,Player
pafkoan01,1967,N,Player
dobyla01,1967,N,Player
thomsbo01,1967,N,Player
wanerll01,1967,Y,Player
medwijo01,1968,Y,Player
camparo01,1968,N,Player
boudrlo01,1968,N,Player
slaugen01,1968,N,Player
kinerra01,1968,N,Player
mizejo01,1968,N,Player
reynoal01,1968,N,Player
marioma01,1968,N,Player
vaughar01,1968,N,Player
reesepe01,1968,N,Player
vandejo01,1968,N,Player
gordojo01,1968,N,Player
rizzuph01,1968,N,Player
newhoha01,1968,N,Player
waltebu01,1968,N,Player
doerrbo01,1968,N,Player
kellge01,1968,N,Player
lemonbo01,1968,N,Player
darkal01,1968,N,Player
moorete01,1968,N,Player
cavarph01,1968,N,Player
henrito01,1968,N,Player
newsobo01,1968,N,Player
vernomi01,1968,N,Player
crosefr01,1968,N,Player
kluszte01,1968,N,Player
thomsbo01,1968,N,Player
kellech01,1968,N,Player
maglisa01,1968,N,Player
erskica01,1968,N,Player
newcodo01,1968,N,Player
coopewa01,1968,N,Player
dimagdo01,1968,N,Player
sainjo01,1968,N,Player
ashburi01,1968,N,Player
rowesc01,1968,N,Player
walkedi02,1968,N,Player
blackew01,1968,N,Player
leonadu02,1968,N,Player
mcdougi01,1968,N,Player
moseswa01,1968,N,Player
brechha01,1968,N,Player
jenseja01,1968,N,Player
mccorfr01,1968,N,Player
galanau01,1968,N,Player
lopated01,1968,N,Player
roepr01,1968,N,Player
raschvi01,1968,N,Player
cuyleki01,1968,Y,Player
gosligo01,1968,Y,Player
musiast01,1969,Y,Player
camparo01,1969,Y,Player
boudrlo01,1969,N,Player
kinerra01,1969,N,Player
slaugen01,1969,N,Player
mizejo01,1969,N,Player
marioma01,1969,N,Player
reynoal01,1969,N,Player
gordojo01,1969,N,Player
vandejo01,1969,N,Player
wynnea01,1969,N,Player
reesepe01,1969,N,Player
hodgegi01,1969,N,Player
newhoha01,1969,N,Player
rizzuph01,1969,N,Player
schoere01,1969,N,Player
doerrbo01,1969,N,Player
kellge01,1969,N,Player
lemonbo01,1969,N,Player
henrito01,1969,N,Player
darkal01,1969,N,Player
cavarph01,1969,N,Player
newsobo01,1969,N,Player
vernomi01,1969,N,Player
waltebu01,1969,N,Player
rowesc01,1969,N,Player
kellech01,1969,N,Player
dimagdo01,1969,N,Player
blackew01,1969,N,Player
kluszte01,1969,N,Player
ashburi01,1969,N,Player
walkedi02,1969,N,Player
sainjo01,1969,N,Player
minosmi01,1969,N,Player
thomsbo01,1969,N,Player
coopewa01,1969,N,Player
erskica01,1969,N,Player
leonadu02,1969,N,Player
moseswa01,1969,N,Player
coopemo01,1969,N,Player
mcdougi01,1969,N,Player
newcodo01,1969,N,Player
raschvi01,1969,N,Player
brechha01,1969,N,Player
lopated01,1969,N,Player
jenseja01,1969,N,Player
covelst01,1969,Y,Player
hoytwa01,1969,Y,Player
boudrlo01,1970,Y,Player
kinerra01,1970,N,Player
hodgegi01,1970,N,Player
wynnea01,1970,N,Player
slaugen01,1970,N,Player
mizejo01,1970,N,Player
marioma01,1970,N,Player
reesepe01,1970,N,Player
schoere01,1970,N,Player
kellge01,1970,N,Player
reynoal01,1970,N,Player
vandejo01,1970,N,Player
newhoha01,1970,N,Player
gordojo01,1970,N,Player
rizzuph01,1970,N,Player
doerrbo01,1970,N,Player
lemonbo01,1970,N,Player
henrito01,1970,N,Player
darkal01,1970,N,Player
cavarph01,1970,N,Player
snidedu01,1970,N,Player
waltebu01,1970,N,Player
dimagdo01,1970,N,Player
blackew01,1970,N,Player
newsobo01,1970,N,Player
ashburi01,1970,N,Player
vernomi01,1970,N,Player
coopewa01,1970,N,Player
sainjo01,1970,N,Player
kluszte01,1970,N,Player
kellech01,1970,N,Player
shantbo01,1970,N,Player
leonadu02,1970,N,Player
moseswa01,1970,N,Player
newcodo01,1970,N,Player
piercbi02,1970,N,Player
thomsbo01,1970,N,Player
brechha01,1970,N,Player
galanau01,1970,N,Player
erskica01,1970,N,Player
furilca01,1970,N,Player
wertzvi01,1970,N,Player
jenseja01,1970,N,Player
lopated01,1970,N,Player
mcdougi01,1970,N,Player
roepr01,1970,N,Player
combsea01,1970,Y,Player
haineje01,1970,Y,Player
berrayo01,1971,N,Player
wynnea01,1971,N,Player
kinerra01,1971,N,Player
hodgegi01,1971,N,Player
slaugen01,1971,N,Player
mizejo01,1971,N,Player
reesepe01,1971,N,Player
marioma01,1971,N,Player
schoere01,1971,N,Player
reynoal01,1971,N,Player
kellge01,1971,N,Player
vandejo01,1971,N,Player
newhoha01,1971,N,Player
rizzuph01,1971,N,Player
lemonbo01,1971,N,Player
snidedu01,1971,N,Player
cavarph01,1971,N,Player
doerrbo01,1971,N,Player
darkal01,1971,N,Player
foxne01,1971,N,Player
newsobo01,1971,N,Player
dimagdo01,1971,N,Player
kellech01,1971,N,Player
vernomi01,1971,N,Player
sainjo01,1971,N,Player
ashburi01,1971,N,Player
haddiha01,1971,N,Player
kluszte01,1971,N,Player
newcodo01,1971,N,Player
brechha01,1971,N,Player
coopewa01,1971,N,Player
moseswa01,1971,N,Player
piercbi02,1971,N,Player
furilca01,1971,N,Player
shantbo01,1971,N,Player
lopated01,1971,N,Player
mcdougi01,1971,N,Player
sievero01,1971,N,Player
thomsbo01,1971,N,Player
erskica01,1971,N,Player
leonadu02,1971,N,Player
roepr01,1971,N,Player
jenseja01,1971,N,Player
moonwa01,1971,N,Player
powervi01,1971,N,Player
raschvi01,1971,N,Player
wertzvi01,1971,N,Player
brutobi01,1971,N,Player
bancrda01,1971,Y,Player
becklja01,1971,Y,Player
hafeych01,1971,Y,Player
hoopeha01,1971,Y,Player
kellejo01,1971,Y,Player
marquru01,1971,Y,Player
paigesa01,1971,Y,Player
koufasa01,1972,Y,Player
berrayo01,1972,Y,Player
wynnea01,1972,Y,Player
kinerra01,1972,N,Player
hodgegi01,1972,N,Player
mizejo01,1972,N,Player
slaugen01,1972,N,Player
reesepe01,1972,N,Player
marioma01,1972,N,Player
lemonbo01,1972,N,Player
kellge01,1972,N,Player
reynoal01,1972,N,Player
schoere01,1972,N,Player
rizzuph01,1972,N,Player
newhoha01,1972,N,Player
snidedu01,1972,N,Player
foxne01,1972,N,Player
cavarph01,1972,N,Player
darkal01,1972,N,Player
dimagdo01,1972,N,Player
newsobo01,1972,N,Player
kellech01,1972,N,Player
sainjo01,1972,N,Player
vernomi01,1972,N,Player
ashburi01,1972,N,Player
kluszte01,1972,N,Player
thomsbo01,1972,N,Player
haddiha01,1972,N,Player
mcmilro01,1972,N,Player
shantbo01,1972,N,Player
coopewa01,1972,N,Player
richabo01,1972,N,Player
newcodo01,1972,N,Player
brechha01,1972,N,Player
leonadu02,1972,N,Player
erskica01,1972,N,Player
mcdougi01,1972,N,Player
piercbi02,1972,N,Player
raschvi01,1972,N,Player
wertzvi01,1972,N,Player
powervi01,1972,N,Player
sievero01,1972,N,Player
furilca01,1972,N,Player
lopated01,1972,N,Player
roepr01,1972,N,Player
jenseja01,1972,N,Player
gibsojo99,1972,Y,Player
gomezle01,1972,Y,Player
leonabu99,1972,Y,Player
youngro01,1972,Y,Player
spahnwa01,1973,Y,Player
fordwh01,1973,N,Player
kinerra01,1973,N,Player
hodgegi01,1973,N,Player
roberro01,1973,N,Player
lemonbo01,1973,N,Player
mizejo01,1973,N,Player
slaugen01,1973,N,Player
marioma01,1973,N,Player
reesepe01,1973,N,Player
kellge01,1973,N,Player
rizzuph01,1973,N,Player
snidedu01,1973,N,Player
schoere01,1973,N,Player
reynoal01,1973,N,Player
newhoha01,1973,N,Player
cavarph01,1973,N,Player
foxne01,1973,N,Player
darkal01,1973,N,Player
sainjo01,1973,N,Player
dimagdo01,1973,N,Player
newsobo01,1973,N,Player
ashburi01,1973,N,Player
vernomi01,1973,N,Player
kluszte01,1973,N,Player
burdele01,1973,N,Player
newcodo01,1973,N,Player
lawve01,1973,N,Player
coopewa01,1973,N,Player
groatdi01,1973,N,Player
raschvi01,1973,N,Player
leonadu02,1973,N,Player
mcmilro01,1973,N,Player
shantbo01,1973,N,Player
simmocu01,1973,N,Player
erskica01,1973,N,Player
piercbi02,1973,N,Player
brechha01,1973,N,Player
thomsbo01,1973,N,Player
mcdougi01,1973,N,Player
richabo01,1973,N,Player
wertzvi01,1973,N,Player
burgesm01,1973,N,Player
haddiha01,1973,N,Player
clemero01,1973,Y,Player
irvinmo01,1973,Y,Player
kellyge01,1973,Y,Player
welchmi01,1973,Y,Player
mantlmi01,1974,Y,Player
fordwh01,1974,Y,Player
roberro01,1974,N,Player
kinerra01,1974,N,Player
hodgegi01,1974,N,Player
lemonbo01,1974,N,Player
slaugen01,1974,N,Player
reesepe01,1974,N,Player
matheed01,1974,N,Player
rizzuph01,1974,N,Player
snidedu01,1974,N,Player
schoere01,1974,N,Player
reynoal01,1974,N,Player
kellge01,1974,N,Player
foxne01,1974,N,Player
marisro01,1974,N,Player
newhoha01,1974,N,Player
cavarph01,1974,N,Player
ashburi01,1974,N,Player
darkal01,1974,N,Player
sainjo01,1974,N,Player
larsedo01,1974,N,Player
kluszte01,1974,N,Player
vernomi01,1974,N,Player
howarel01,1974,N,Player
erskica01,1974,N,Player
coopewa01,1974,N,Player
haddiha01,1974,N,Player
burdele01,1974,N,Player
newcodo01,1974,N,Player
thomsbo01,1974,N,Player
lawve01,1974,N,Player
richabo01,1974,N,Player
groatdi01,1974,N,Player
mcmilro01,1974,N,Player
piercbi02,1974,N,Player
mcdougi01,1974,N,Player
raschvi01,1974,N,Player
shantbo01,1974,N,Player
simmocu01,1974,N,Player
virdobi01,1974,N,Player
burgesm01,1974,N,Player
colavro01,1974,N,Player
wertzvi01,1974,N,Player
bellco99,1974,Y,Player
bottoji01,1974,Y,Player
thompsa01,1974,Y,Player
kinerra01,1975,Y,Player
roberro01,1975,N,Player
lemonbo01,1975,N,Player
hodgegi01,1975,N,Player
slaugen01,1975,N,Player
newhoha01,1975,N,Player
reesepe01,1975,N,Player
matheed01,1975,N,Player
cavarph01,1975,N,Player
snidedu01,1975,N,Player
sainjo01,1975,N,Player
rizzuph01,1975,N,Player
kellge01,1975,N,Player
schoere01,1975,N,Player
ashburi01,1975,N,Player
drysddo01,1975,N,Player
foxne01,1975,N,Player
marisro01,1975,N,Player
darkal01,1975,N,Player
raschvi01,1975,N,Player
kluszte01,1975,N,Player
howarel01,1975,N,Player
larsedo01,1975,N,Player
vernomi01,1975,N,Player
coopewa01,1975,N,Player
burdele01,1975,N,Player
newcodo01,1975,N,Player
thomsbo01,1975,N,Player
boyerke01,1975,N,Player
haddiha01,1975,N,Player
whitewi01,1975,N,Player
lawve01,1975,N,Player
wertzvi01,1975,N,Player
groatdi01,1975,N,Player
podrejo01,1975,N,Player
colavro01,1975,N,Player
virdobi01,1975,N,Player
averiea01,1975,Y,Player
hermabi01,1975,Y,Player
johnsju99,1975,Y,Player
roberro01,1976,Y,Player
lemonbo01,1976,Y,Player
hodgegi01,1976,N,Player
slaugen01,1976,N,Player
matheed01,1976,N,Player
reesepe01,1976,N,Player
foxne01,1976,N,Player
snidedu01,1976,N,Player
rizzuph01,1976,N,Player
kellge01,1976,N,Player
schoere01,1976,N,Player
drysddo01,1976,N,Player
marisro01,1976,N,Player
ashburi01,1976,N,Player
darkal01,1976,N,Player
coopewa01,1976,N,Player
howarel01,1976,N,Player
vernomi01,1976,N,Player
kluszte01,1976,N,Player
larsedo01,1976,N,Player
facero01,1976,N,Player
burdele01,1976,N,Player
newcodo01,1976,N,Player
boyerke01,1976,N,Player
crandde01,1976,N,Player
lawve01,1976,N,Player
thomsbo01,1976,N,Player
haddiha01,1976,N,Player
groatdi01,1976,N,Player
whitewi01,1976,N,Player
wertzvi01,1976,N,Player
podrejo01,1976,N,Player
charlos99,1976,Y,Player
connoro01,1976,Y,Player
lindsfr01,1976,Y,Player
bankser01,1977,Y,Player
matheed01,1977,N,Player
hodgegi01,1977,N,Player
slaugen01,1977,N,Player
snidedu01,1977,N,Player
drysddo01,1977,N,Player
reesepe01,1977,N,Player
foxne01,1977,N,Player
bunniji01,1977,N,Player
kellge01,1977,N,Player
ashburi01,1977,N,Player
schoere01,1977,N,Player
burdele01,1977,N,Player
marisro01,1977,N,Player
darkal01,1977,N,Player
kuennha01,1977,N,Player
kluszte01,1977,N,Player
vernomi01,1977,N,Player
coopewa01,1977,N,Player
howarel01,1977,N,Player
newcodo01,1977,N,Player
larsedo01,1977,N,Player
facero01,1977,N,Player
floodcu01,1977,N,Player
boyerke01,1977,N,Player
thomsbo01,1977,N,Player
crandde01,1977,N,Player
haddiha01,1977,N,Player
lawve01,1977,N,Player
groatdi01,1977,N,Player
wertzvi01,1977,N,Player
whitewi01,1977,N,Player
pascuca02,1977,N,Player
podrejo01,1977,N,Player
dihigma99,1977,Y,Player
lloydpo99,1977,Y,Player
rusieam01,1977,Y,Player
seweljo01,1977,Y,Player
matheed01,1978,Y,Player
slaugen01,1978,N,Player
snidedu01,1978,N,Player
hodgegi01,1978,N,Player
drysddo01,1978,N,Player
bunniji01,1978,N,Player
reesepe01,1978,N,Player
ashburi01,1978,N,Player
wilheho01,1978,N,Player
foxne01,1978,N,Player
schoere01,1978,N,Player
willsma01,1978,N,Player
marisro01,1978,N,Player
burdele01,1978,N,Player
vernomi01,1978,N,Player
darkal01,1978,N,Player
kuennha01,1978,N,Player
kluszte01,1978,N,Player
newcodo01,1978,N,Player
howarel01,1978,N,Player
larsedo01,1978,N,Player
facero01,1978,N,Player
mazerbi01,1978,N,Player
boyerke01,1978,N,Player
floodcu01,1978,N,Player
haddiha01,1978,N,Player
crandde01,1978,N,Player
lawve01,1978,N,Player
thomsbo01,1978,N,Player
wertzvi01,1978,N,Player
groatdi01,1978,N,Player
malonji01,1978,N,Player
boyercl02,1978,N,Player
mclaide01,1978,N,Player
pascuca02,1978,N,Player
grantmu01,1978,N,Player
ramospe01,1978,N,Player
jossad01,1978,Y,Player
mayswi01,1979,Y,Player
snidedu01,1979,N,Player
slaugen01,1979,N,Player
hodgegi01,1979,N,Player
drysddo01,1979,N,Player
foxne01,1979,N,Player
wilheho01,1979,N,Player
willsma01,1979,N,Player
schoere01,1979,N,Player
bunniji01,1979,N,Player
ashburi01,1979,N,Player
marisro01,1979,N,Player
aparilu01,1979,N,Player
vernomi01,1979,N,Player
darkal01,1979,N,Player
kuennha01,1979,N,Player
kluszte01,1979,N,Player
burdele01,1979,N,Player
larsedo01,1979,N,Player
newcodo01,1979,N,Player
mazerbi01,1979,N,Player
facero01,1979,N,Player
howarel01,1979,N,Player
boyerke01,1979,N,Player
floodcu01,1979,N,Player
thomsbo01,1979,N,Player
crandde01,1979,N,Player
lawve01,1979,N,Player
haddiha01,1979,N,Player
howarfr01,1979,N,Player
perraro01,1979,N,Player
pappami01,1979,N,Player
boyercl02,1979,N,Player
mclaide01,1979,N,Player
malonji01,1979,N,Player
callijo01,1979,N,Player
lanieha01,1979,N,Player
shortch02,1979,N,Player
ageeto01,1979,N,Player
allenbe01,1979,N,Player
alleyge01,1979,N,Player
beaucji01,1979,N,Player
bolinbo01,1979,N,Player
culpra01,1979,N,Player
fisheed02,1979,N,Player
gladdfr01,1979,N,Player
mayje01,1979,N,Player
paganjo01,1979,N,Player
pepitjo01,1979,N,Player
reeseri01,1979,N,Player
stahlla01,1979,N,Player
stephjo03,1979,N,Player
stewaji01,1979,N,Player
torboje01,1979,N,Player
wilsoha01,1979,Y,Player
kalinal01,1980,Y,Player
snidedu01,1980,Y,Player
drysddo01,1980,N,Player
hodgegi01,1980,N,Player
wilheho01,1980,N,Player
bunniji01,1980,N,Player
schoere01,1980,N,Player
foxne01,1980,N,Player
willsma01,1980,N,Player
ashburi01,1980,N,Player
aparilu01,1980,N,Player
marisro01,1980,N,Player
vernomi01,1980,N,Player
kuennha01,1980,N,Player
burdele01,1980,N,Player
newcodo01,1980,N,Player
kluszte01,1980,N,Player
cepedor01,1980,N,Player
darkal01,1980,N,Player
mazerbi01,1980,N,Player
larsedo01,1980,N,Player
howarel01,1980,N,Player
facero01,1980,N,Player
santoro01,1980,N,Player
cashno01,1980,N,Player
alouma01,1980,N,Player
aloufe01,1980,N,Player
stottme01,1980,N,Player
blassst01,1980,N,Player
hickmji02,1980,N,Player
jacksso01,1980,N,Player
mcmahdo02,1980,N,Player
akerja01,1980,N,Player
barbest01,1980,N,Player
bartobo01,1980,N,Player
boccajo01,1980,N,Player
brownla01,1980,N,Player
cannich01,1980,N,Player
casanpa01,1980,N,Player
clarkho01,1980,N,Player
edwarjo01,1980,N,Player
gagliph01,1980,N,Player
gosgeji01,1980,N,Player
huntro01,1980,N,Player
kennejo03,1980,N,Player
koscoan01,1980,N,Player
krausle02,1980,N,Player
linzyfr01,1980,N,Player
menkede01,1980,N,Player
millebo04,1980,N,Player
milleno01,1980,N,Player
murreiv01,1980,N,Player
pizarju01,1980,N,Player
rayji01,1980,N,Player
reichri01,1980,N,Player
richepe01,1980,N,Player
ryanmi02,1980,N,Player
schaapa01,1980,N,Player
selmadi01,1980,N,Player
simsdu01,1980,N,Player
vealebo01,1980,N,Player
kleinch01,1980,Y,Player
gibsobo01,1981,Y,Player
drysddo01,1981,N,Player
hodgegi01,1981,N,Player
killeha01,1981,N,Player
wilheho01,1981,N,Player
maricju01,1981,N,Player
foxne01,1981,N,Player
schoere01,1981,N,Player
bunniji01,1981,N,Player
willsma01,1981,N,Player
ashburi01,1981,N,Player
marisro01,1981,N,Player
kuennha01,1981,N,Player
howarel01,1981,N,Player
cepedor01,1981,N,Player
munsoth01,1981,N,Player
kluszte01,1981,N,Player
aparilu01,1981,N,Player
burdele01,1981,N,Player
mazerbi01,1981,N,Player
larsedo01,1981,N,Player
facero01,1981,N,Player
pinsova01,1981,N,Player
perryji01,1981,N,Player
mcnalda01,1981,N,Player
osteecl01,1981,N,Player
beckegl01,1981,N,Player
brownga01,1981,N,Player
cardele01,1981,N,Player
mcdanli01,1981,N,Player
northji01,1981,N,Player
siebeso01,1981,N,Player
berryke01,1981,N,Player
briggjo02,1981,N,Player
handsbi01,1981,N,Player
lockebo01,1981,N,Player
maxvida01,1981,N,Player
mcauldi01,1981,N,Player
mcdowsa01,1981,N,Player
mizejo01,1981,Y,Player
aaronha01,1982,Y,Player
robinfr02,1982,Y,Player
maricju01,1982,N,Player
killeha01,1982,N,Player
wilheho01,1982,N,Player
drysddo01,1982,N,Player
hodgegi01,1982,N,Player
aparilu01,1982,N,Player
bunniji01,1982,N,Player
schoere01,1982,N,Player
foxne01,1982,N,Player
ashburi01,1982,N,Player
willibi01,1982,N,Player
willsma01,1982,N,Player
marisro01,1982,N,Player
olivato01,1982,N,Player
kuennha01,1982,N,Player
burdele01,1982,N,Player
cepedor01,1982,N,Player
howarel01,1982,N,Player
larsedo01,1982,N,Player
mazerbi01,1982,N,Player
munsoth01,1982,N,Player
facero01,1982,N,Player
pinsova01,1982,N,Player
davisto02,1982,N,Player
mcnalda01,1982,N,Player
mcdanli01,1982,N,Player
petrori01,1982,N,Player
breweji01,1982,N,Player
freehbi01,1982,N,Player
cardele01,1982,N,Player
osteecl01,1982,N,Player
brownga01,1982,N,Player
harpeto01,1982,N,Player
johnsal01,1982,N,Player
johnsde01,1982,N,Player
jonescl01,1982,N,Player
northji01,1982,N,Player
siebeso01,1982,N,Player
tayloto02,1982,N,Player
tovarce01,1982,N,Player
jackstr01,1982,Y,Player
robinbr01,1983,Y,Player
maricju01,1983,Y,Player
killeha01,1983,N,Player
aparilu01,1983,N,Player
wilheho01,1983,N,Player
drysddo01,1983,N,Player
hodgegi01,1983,N,Player
foxne01,1983,N,Player
willibi01,1983,N,Player
schoere01,1983,N,Player
bunniji01,1983,N,Player
kuennha01,1983,N,Player
willsma01,1983,N,Player
olivato01,1983,N,Player
marisro01,1983,N,Player
cepedor01,1983,N,Player
mazerbi01,1983,N,Player
burdele01,1983,N,Player
facero01,1983,N,Player
howarel01,1983,N,Player
larsedo01,1983,N,Player
torrejo01,1983,N,Player
munsoth01,1983,N,Player
allendi01,1983,N,Player
pinsova01,1983,N,Player
perryji01,1983,N,Player
powelbo01,1983,N,Player
sadecra01,1983,N,Player
giustda01,1983,N,Player
helmsto01,1983,N,Player
millafe01,1983,N,Player
cuellmi01,1983,N,Player
dierkla01,1983,N,Player
dobsopa01,1983,N,Player
downial01,1983,N,Player
hoernjo01,1983,N,Player
hundlra01,1983,N,Player
mayca01,1983,N,Player
mcmulke01,1983,N,Player
meltobi01,1983,N,Player
nolanga01,1983,N,Player
raderdo02,1983,N,Player
rojasco01,1983,N,Player
seguidi01,1983,N,Player
singebi01,1983,N,Player
wynnji01,1983,N,Player
kellge01,1983,Y,Player
aparilu01,1984,Y,Player
killeha01,1984,Y,Player
drysddo01,1984,Y,Player
wilheho01,1984,N,Player
foxne01,1984,N,Player
willibi01,1984,N,Player
bunniji01,1984,N,Player
cepedor01,1984,N,Player
olivato01,1984,N,Player
marisro01,1984,N,Player
kuennha01,1984,N,Player
willsma01,1984,N,Player
burdele01,1984,N,Player
mazerbi01,1984,N,Player
facero01,1984,N,Player
howarel01,1984,N,Player
torrejo01,1984,N,Player
munsoth01,1984,N,Player
larsedo01,1984,N,Player
woodwi01,1984,N,Player
fregoji01,1984,N,Player
boutoji01,1984,N,Player
johnsda02,1984,N,Player
stanlmi01,1984,N,Player
bailebo01,1984,N,Player
brilene01,1984,N,Player
carrocl02,1984,N,Player
colboji01,1984,N,Player
fairlro01,1984,N,Player
ferreri01,1984,Y,Player
reesepe01,1984,Y,Player
wilheho01,1985,Y,Player
brocklo01,1985,Y,Player
foxne01,1985,N,Player
willibi01,1985,N,Player
bunniji01,1985,N,Player
hunteca01,1985,N,Player
marisro01,1985,N,Player
kuennha01,1985,N,Player
cepedor01,1985,N,Player
olivato01,1985,N,Player
willsma01,1985,N,Player
mazerbi01,1985,N,Player
burdele01,1985,N,Player
lolicmi01,1985,N,Player
boyerke01,1985,N,Player
facero01,1985,N,Player
howarel01,1985,N,Player
santoro01,1985,N,Player
torrejo01,1985,N,Player
larsedo01,1985,N,Player
munsoth01,1985,N,Player
allendi01,1985,N,Player
floodcu01,1985,N,Player
pinsova01,1985,N,Player
woodwi01,1985,N,Player
haddiha01,1985,N,Player
mcnalda01,1985,N,Player
holtzke01,1985,N,Player
fairlro01,1985,N,Player
lonboji01,1985,N,Player
messean01,1985,N,Player
kessido01,1985,N,Player
mclaide01,1985,N,Player
alouje01,1985,N,Player
cartyri01,1985,N,Player
ellisdo01,1985,N,Player
carrocl02,1985,N,Player
kraneed01,1985,N,Player
scottge02,1985,N,Player
tolanbo01,1985,N,Player
whitero01,1985,N,Player
slaugen01,1985,Y,Player
vaughar01,1985,Y,Player
mccovwi01,1986,Y,Player
willibi01,1986,N,Player
hunteca01,1986,N,Player
bunniji01,1986,N,Player
marisro01,1986,N,Player
olivato01,1986,N,Player
cepedor01,1986,N,Player
kuennha01,1986,N,Player
willsma01,1986,N,Player
mazerbi01,1986,N,Player
burdele01,1986,N,Player
boyerke01,1986,N,Player
minosmi01,1986,N,Player
lolicmi01,1986,N,Player
facero01,1986,N,Player
santoro01,1986,N,Player
torrejo01,1986,N,Player
howarel01,1986,N,Player
floodcu01,1986,N,Player
pinsova01,1986,N,Player
allendi01,1986,N,Player
munsoth01,1986,N,Player
larsedo01,1986,N,Player
woodwi01,1986,N,Player
mccarti01,1986,N,Player
mcnalda01,1986,N,Player
hillejo01,1986,N,Player
blairpa01,1986,N,Player
richajr01,1986,N,Player
holtzke01,1986,N,Player
hortowi01,1986,N,Player
lonboji01,1986,N,Player
messean01,1986,N,Player
cashda01,1986,N,Player
sanguma01,1986,N,Player
billija01,1986,N,Player
cardejo02,1986,N,Player
harrebu01,1986,N,Player
scottge02,1986,N,Player
davalvi01,1986,N,Player
knowlda01,1986,N,Player
doerrbo01,1986,Y,Player
lombaer01,1986,Y,Player
willibi01,1987,Y,Player
hunteca01,1987,Y,Player
bunniji01,1987,N,Player
cepedor01,1987,N,Player
marisro01,1987,N,Player
olivato01,1987,N,Player
kuennha01,1987,N,Player
mazerbi01,1987,N,Player
willsma01,1987,N,Player
boyerke01,1987,N,Player
burdele01,1987,N,Player
lolicmi01,1987,N,Player
minosmi01,1987,N,Player
facero01,1987,N,Player
santoro01,1987,N,Player
allendi01,1987,N,Player
floodcu01,1987,N,Player
pinsova01,1987,N,Player
torrejo01,1987,N,Player
howarel01,1987,N,Player
larsedo01,1987,N,Player
munsoth01,1987,N,Player
woodwi01,1987,N,Player
bondsbo01,1987,N,Player
marshmi01,1987,N,Player
bandosa01,1987,N,Player
groteje01,1987,N,Player
stonest01,1987,N,Player
dandrra99,1987,Y,Player
stargwi01,1988,Y,Player
bunniji01,1988,N,Player
