playerID,nameFirst,nameLast,weight,height,bats_L,bats_R,throws_L,throws_R,Seasons,Wins,Losses,Games,Pitch_Starts,Complete_Games,Shutouts,Saves,Outs_Pitched,Hits,Earned_Runs,Home_Runs,Walks,Strikeouts,Batters_Faced,Games_Finished,Runs_Allowed,finalGame,Retired_Years,inducted,yearID,Total_Games,Games_Started,Primary_Position,Hall_Eligible
mcclubo01,Bob,McClure,170.0,71.0,0,1,1,0,25,68,57,698,73,12,1,52,3476,1125,490,104,497,701,5005.0,233,551,1993-05-17,29.0027397260274,N,0.0,699,73.0,Pitcher,eligible
mccluha02,Harry,McCluskey,173.0,71.0,1,0,1,0,1,0,0,3,0,0,0,0,15,4,3,0,0,2,23.0,2,3,1915-08-20,106.7972602739726,N,0.0,3,0.0,Pitcher,not_eligible
mccluse01,Seth,McClung,280.0,78.0,1,0,0,1,6,26,34,177,51,0,0,6,1291,425,261,61,254,314,1941.0,44,275,2009-10-04,12.608219178082193,N,0.0,177,51.0,Pitcher,not_eligible
mccolal01,Alex,McColl,178.0,73.0,0,0,0,1,2,4,4,46,3,2,0,1,387,142,53,6,43,34,561.0,26,61,1934-09-29,87.67397260273972,N,0.0,46,3.0,Pitcher,not_eligible
mcconge01,George,McConnell,190.0,75.0,0,1,0,1,6,41,51,133,98,58,5,4,2526,739,243,21,242,403,3398.0,33,356,1916-09-26,105.69315068493152,N,0.0,176,110.0,Pitcher,not_eligible
mcconra01,Ralph,McConnaughey,166.0,68.0,0,1,0,1,1,0,2,7,2,1,0,0,78,23,14,3,16,7,0.0,1,15,1914-08-11,107.82191780821918,N,0.0,7,2.0,Pitcher,not_eligible
mcconsa02,Sam,McConnell,210.0,73.0,1,0,1,0,1,1,0,10,0,0,0,0,28,11,4,0,4,4,44.0,1,4,2004-07-27,17.8,N,0.0,10,0.0,Pitcher,not_eligible
mccoobi01,Billy,McCool,195.0,74.0,0,1,1,0,7,32,42,292,20,0,0,58,1585,465,211,31,272,471,2296.0,163,239,1970-07-08,51.87671232876713,N,0.0,292,20.0,Pitcher,not_eligible
mccorbi01,Bill,McCorry,157.0,69.0,1,0,0,1,1,0,2,2,2,2,0,0,45,29,15,1,6,10,79.0,0,21,1909-09-29,112.69041095890412,N,0.0,2,2.0,Pitcher,not_eligible
mccorha01,Harry,McCormick,155.0,69.0,0,1,0,1,4,41,58,103,102,96,10,0,2652,922,261,9,115,157,3781.0,5,498,1883-09-20,138.73150684931508,N,0.0,110,0.0,Pitcher,not_eligible
mccorji01,Jim,McCormick,215.0,70.0,0,1,0,1,14,265,214,492,485,466,33,1,12827,4092,1155,82,749,1704,17702.0,7,2095,1887-10-07,134.6821917808219,N,0.0,534,0.0,Pitcher,eligible
mccormi03,Mike,McCormick,195.0,74.0,1,0,1,0,18,134,128,484,333,91,23,12,7141,2281,986,255,795,1321,10058.0,69,1100,1971-05-22,51.00547945205479,N,0.0,487,333.0,Pitcher,eligible
mccoypa01,Pat,McCoy,225.0,76.0,1,0,1,0,1,0,0,14,0,0,0,0,42,21,6,0,13,11,74.0,4,6,2014-09-05,7.684931506849315,N,0.0,14,0.0,Pitcher,not_eligible
mccrale01,Les,McCrabb,175.0,71.0,0,1,0,1,5,10,15,38,27,13,1,2,630,270,139,24,63,57,965.0,8,156,1950-05-04,72.06849315068493,N,0.0,38,27.0,Pitcher,not_eligible
mccread01,Adam,McCreery,250.0,81.0,1,0,1,0,1,0,0,1,0,0,0,0,3,4,2,0,0,2,7.0,1,2,2018-08-09,3.756164383561644,N,0.0,1,0.0,Pitcher,not_eligible
mccreed01,Ed,McCreery,190.0,72.0,0,1,0,1,1,1,0,3,1,0,0,0,12,6,5,0,3,4,22.0,1,5,1914-08-27,107.77808219178084,N,0.0,3,1.0,Pitcher,not_eligible
mccrobo01,Bob,McCrory,205.0,73.0,0,1,0,1,2,0,0,15,0,0,0,0,41,27,25,3,18,9,86.0,4,31,2009-09-21,12.643835616438356,N,0.0,15,0.0,Pitcher,not_eligible
mcculch01,Charlie,McCullough,185.0,73.0,0,0,0,1,3,5,23,29,28,27,0,0,725,276,131,6,116,69,1124.0,1,199,1890-08-29,131.78630136986305,N,0.0,29,0.0,Pitcher,not_eligible
mcculla01,Lance,McCullers,185.0,73.0,0,0,0,1,9,28,31,306,9,0,0,39,1579,427,190,47,252,442,2221.0,155,219,1992-06-04,29.95342465753425,N,0.0,312,9.0,Pitcher,not_eligible
mcculla02,Lance,McCullers,202.0,73.0,1,0,0,1,6,45,30,122,119,1,0,0,2013,566,266,53,274,750,2822.0,0,287,2021-09-30,0.6109589041095891,N,0.0,124,119.0,Pitcher,not_eligible
mcculpa01,Paul,McCullough,190.0,69.0,0,1,0,1,1,0,0,3,0,0,0,0,22,7,7,1,2,3,30.0,2,7,1929-07-08,92.9041095890411,N,0.0,3,0.0,Pitcher,not_eligible
mcculph01,Phil,McCullough,204.0,76.0,0,1,0,1,1,0,0,1,0,0,0,0,9,5,2,0,2,2,17.0,1,4,1942-04-22,80.10684931506849,N,0.0,1,0.0,Pitcher,not_eligible
mccurje01,Jeff,McCurry,210.0,79.0,0,1,0,1,5,3,12,111,0,0,0,1,385,169,84,24,63,60,594.0,34,91,1999-06-22,22.9013698630137,N,0.0,111,0.0,Pitcher,not_eligible
mccutda01,Daniel,McCutchen,215.0,74.0,0,1,0,1,5,8,11,109,15,0,0,0,573,213,102,28,75,104,851.0,20,108,2014-04-04,8.106849315068493,N,0.0,109,15.0,Pitcher,not_eligible
mcdanli01,Lindy,McDaniel,195.0,75.0,0,1,0,1,23,141,119,987,74,18,2,172,6418,2099,821,172,623,1361,8971.0,577,934,1975-09-27,46.65205479452055,N,1981.0,988,74.0,Pitcher,eligible
mcdanvo01,Von,McDaniel,180.0,74.0,0,1,0,1,2,7,5,19,14,4,2,0,266,76,34,7,36,45,372.0,2,40,1958-05-11,64.04383561643836,N,0.0,19,14.0,Pitcher,not_eligible
mcderjo01,James,McDermott,187.96159353584943,72.3575939696445,0,0,0,0,1,0,7,7,7,7,0,0,189,143,57,3,14,1,394.0,0,144,1872-07-06,149.94520547945206,N,0.0,9,9.0,Pitcher,not_eligible
mcdermi01,Michael,McDermott,152.0,70.0,0,0,0,1,1,1,8,9,9,9,0,0,253,108,39,4,34,22,394.0,0,65,1889-10-13,132.66301369863012,N,0.0,9,0.0,Pitcher,not_eligible
mcdermi02,Mike,McDermott,145.0,68.0,0,0,0,1,5,11,33,58,47,27,1,0,1067,443,244,16,191,69,1681.0,10,347,1897-07-31,124.86027397260274,N,0.0,58,0.0,Pitcher,not_eligible
mcdermi03,Mickey,McDermott,170.0,74.0,1,0,1,0,14,69,69,291,156,54,11,14,3950,1161,572,87,838,757,5801.0,86,655,1961-08-10,60.79178082191781,N,0.0,443,158.0,Pitcher,eligible
mcdevda01,Danny,McDevitt,175.0,70.0,1,0,1,0,8,21,27,155,60,13,4,7,1368,461,223,42,264,303,2075.0,37,266,1962-09-19,59.68219178082192,N,0.0,155,60.0,Pitcher,not_eligible
mcdilal01,Allen,McDill,155.0,72.0,1,0,1,0,4,0,0,38,0,0,0,0,104,38,30,8,18,28,160.0,11,31,2001-10-02,20.61917808219178,N,0.0,38,0.0,Pitcher,not_eligible
mcdonbe01,Ben,McDonald,212.0,79.0,0,1,0,1,9,78,70,211,198,24,6,0,3874,1186,561,138,437,894,5408.0,5,606,1997-07-16,24.83561643835617,N,0.0,211,198.0,Pitcher,not_eligible
mcdonha01,Hank,McDonald,200.0,75.0,0,1,0,1,4,3,9,48,16,1,1,0,423,159,92,9,79,46,657.0,15,114,1933-09-30,88.67123287671232,N,0.0,48,16.0,Pitcher,not_eligible
mcdonja03,James,McDonald,205.0,77.0,1,0,0,1,8,32,30,131,82,1,0,0,1537,487,239,56,231,442,2215.0,11,261,2013-05-01,9.032876712328768,N,0.0,136,82.0,Pitcher,not_eligible
mcdonji04,Jim,McDonald,185.0,70.0,0,1,0,1,9,24,27,136,55,15,3,1,1404,489,222,24,231,158,2064.0,30,262,1958-04-26,64.08493150684932,N,0.0,139,55.0,Pitcher,not_eligible
mcdonjo01,John,McDonald,170.0,73.0,0,1,0,1,1,0,0,1,0,0,0,0,18,12,6,0,2,3,31.0,1,11,1907-09-03,114.76438356164384,N,0.0,1,0.0,Pitcher,not_eligible
mcdoude01,Dewey,McDougal,188.0,70.0,0,0,0,1,2,3,11,21,15,10,0,0,374,200,115,13,50,23,622.0,6,157,1896-05-12,126.07945205479452,N,0.0,21,0.0,Pitcher,not_eligible
mcdousa01,Sandy,McDougal,155.0,70.0,0,1,0,1,2,1,4,6,5,5,0,1,143,53,21,0,17,12,195.0,1,28,1905-10-08,116.66849315068494,N,0.0,6,5.0,Pitcher,not_eligible
mcdowja01,Jack,McDowell,180.0,77.0,0,1,0,1,12,127,87,277,275,62,13,0,5667,1854,809,173,606,1311,7966.0,0,874,1999-08-08,22.77260273972603,N,2005.0,277,275.0,Pitcher,eligible
mcdowro01,Roger,McDowell,175.0,73.0,0,1,0,1,16,70,70,723,2,0,0,159,3150,1045,385,50,410,524,4517.0,430,454,1996-08-14,25.756164383561643,N,0.0,725,2.0,Pitcher,eligible
mcdowsa01,Sam,McDowell,190.0,77.0,1,0,1,0,17,141,134,425,346,103,23,14,7477,1948,879,164,1312,2453,10587.0,39,999,1975-06-24,46.91232876712328,N,1981.0,429,346.0,Pitcher,eligible
mcelrch01,Chuck,McElroy,160.0,72.0,1,0,1,0,21,38,30,654,7,0,0,17,2218,724,320,66,362,604,3233.0,179,366,2001-10-07,20.605479452054794,N,0.0,655,7.0,Pitcher,eligible
mcelrji01,Jim,McElroy,170.0,70.0,0,0,0,0,3,1,13,14,14,13,0,0,348,125,66,1,54,48,533.0,0,118,1884-08-21,137.81095890410958,N,0.0,15,0.0,Pitcher,not_eligible
mcenawi01,Will,McEnaney,180.0,72.0,1,0,1,0,6,12,17,269,0,0,0,29,1049,380,146,25,95,148,1503.0,124,165,1979-09-27,42.64931506849315,N,0.0,269,0.0,Pitcher,not_eligible
mcevolo01,Lou,McEvoy,203.0,74.0,0,1,0,1,2,1,3,34,1,0,0,4,194,83,56,5,41,17,332.0,18,68,1931-07-26,90.85479452054794,N,0.0,34,1.0,Pitcher,not_eligible
mcfadba01,Barney,McFadden,195.0,73.0,0,1,0,1,2,3,5,9,6,5,0,0,165,68,39,2,47,14,279.0,2,52,1902-09-16,119.73150684931508,N,0.0,9,0.0,Pitcher,not_eligible
mcfarch02,Chappie,McFarland,187.96159353584943,73.0,0,0,0,1,10,34,61,106,96,81,6,2,2524,893,313,15,192,307,3520.0,10,474,1906-08-07,115.83835616438355,N,0.0,106,69.0,Pitcher,eligible
mcfarda01,Dan,McFarlan,178.0,71.0,0,1,0,1,4,8,25,40,35,28,1,0,791,354,147,10,82,51,1204.0,5,223,1899-10-14,122.65479452054797,N,0.0,40,0.0,Pitcher,not_eligible
mcfarmo01,Monte,McFarland,175.0,70.0,0,1,0,1,2,2,4,6,5,4,0,0,117,53,28,0,26,8,194.0,1,36,1896-06-08,126.0054794520548,N,0.0,6,0.0,Pitcher,not_eligible
mcfartj01,T. J.,McFarland,200.0,75.0,1,0,1,0,9,24,15,323,3,0,0,1,1319,496,193,38,142,261,1905.0,96,220,2021-10-03,0.6027397260273972,N,0.0,323,3.0,Pitcher,not_eligible
mcfetja01,Jack,McFetridge,175.0,72.0,0,0,0,1,2,2,11,15,14,12,0,0,336,125,57,2,51,35,488.0,1,72,1903-09-27,118.7013698630137,N,0.0,15,0.0,Pitcher,not_eligible
mcgafan01,Andy,McGaffigan,185.0,75.0,0,1,0,1,15,38,33,363,62,3,1,24,2500,773,313,55,294,610,3505.0,112,351,1991-07-06,30.86849315068493,N,0.0,365,61.0,Pitcher,eligible
mcgeebi01,Bill,McGee,215.0,73.0,0,1,0,1,10,46,41,197,102,31,9,6,2559,861,354,53,355,340,3700.0,37,422,1942-09-22,79.68767123287671,N,0.0,197,102.0,Pitcher,eligible
mcgeeco01,Connie,McGeehan,187.96159353584943,72.3575939696445,0,0,0,1,1,1,0,3,0,0,0,0,30,9,5,0,1,4,40.0,3,5,1903-08-14,118.82191780821918,N,0.0,5,0.0,Pitcher,not_eligible
mcgeeja01,Jake,McGee,229.0,76.0,1,0,1,0,12,31,25,608,0,0,0,76,1606,459,208,64,144,588,2196.0,171,225,2021-09-12,0.6602739726027397,N,0.0,608,0.0,Pitcher,not_eligible
mcgehke01,Kevin,McGehee,190.0,72.0,0,1,0,1,1,0,0,5,0,0,0,0,50,18,11,5,7,7,75.0,1,11,1993-09-30,28.63013698630137,N,0.0,5,0.0,Pitcher,not_eligible
mcgehpa01,Pat,McGehee,180.0,74.0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,2.0,0,0,1912-08-23,109.7890410958904,N,0.0,1,1.0,Pitcher,not_eligible
mcgilbi01,Bill,McGill,185.0,74.0,0,1,0,1,1,1,0,2,2,1,0,0,55,22,7,0,2,8,75.0,0,8,1907-09-27,114.6986301369863,N,0.0,2,2.0,Pitcher,not_eligible
mcgiljo01,John,McGillen,175.0,73.0,1,0,1,0,1,0,0,2,0,0,0,0,3,1,2,0,2,0,5.0,1,2,1944-04-29,78.08493150684932,N,0.0,2,0.0,Pitcher,not_eligible
mcgilra01,Randy,McGilberry,195.0,73.0,0,0,0,1,2,0,2,21,0,0,0,0,98,34,16,3,19,13,146.0,10,20,1978-10-01,43.63835616438356,N,0.0,21,0.0,Pitcher,not_eligible
mcgilwi01,Willie,McGill,170.0,66.0,0,0,1,0,9,71,73,166,148,114,2,1,3705,1363,627,26,696,502,5756.0,17,941,1896-06-12,125.9945205479452,N,0.0,167,0.0,Pitcher,not_eligible
mcginda01,Dan,McGinn,185.0,72.0,1,0,1,0,5,15,30,210,28,4,2,10,1226,442,232,34,225,293,1868.0,64,259,1972-10-03,49.635616438356166,N,0.0,211,28.0,Pitcher,not_eligible
mcgingu01,Gus,McGinnis,168.0,71.0,0,0,1,0,3,3,8,18,9,7,1,0,314,124,58,2,48,25,486.0,7,87,1893-09-26,128.7068493150685,N,0.0,18,0.0,Pitcher,not_eligible
mcginji01,Jim,McGinley,165.0,69.0,0,1,0,1,2,2,2,4,4,3,0,0,90,33,11,1,8,6,131.0,0,14,1905-05-05,117.0958904109589,N,0.0,4,4.0,Pitcher,not_eligible
mcginjo01,Joe,McGinnity,206.0,71.0,0,1,0,1,12,246,142,465,381,314,32,24,10324,3276,1016,52,812,1068,14132.0,73,1436,1908-10-05,113.67397260273972,N,1937.0,477,173.0,Pitcher,eligible
mcginju01,Jumbo,McGinnis,197.0,70.0,0,0,0,0,8,102,79,187,186,177,18,0,4811,1572,525,21,294,562,6806.0,1,958,1887-06-10,135.0082191780822,N,0.0,193,0.0,Pitcher,not_eligible
mcglike01,Kevin,McGlinchy,220.0,77.0,0,1,0,1,2,7,3,74,0,0,0,0,236,77,24,7,36,76,340.0,27,29,2000-09-28,21.63013698630137,N,0.0,74,0.0,Pitcher,not_eligible
mcgloji01,Jim,McGlothlin,185.0,73.0,0,1,0,1,11,67,77,256,201,36,11,3,3901,1247,522,125,418,709,5424.0,28,580,1973-09-28,48.64931506849315,N,0.0,257,201.0,Pitcher,eligible
mcgloly01,Lynn,McGlothen,185.0,74.0,1,0,0,1,15,86,93,318,201,41,13,2,4493,1553,663,127,572,939,6468.0,37,735,1982-09-19,39.66849315068493,N,1988.0,320,201.0,Pitcher,eligible
mcglopa01,Pat,McGlothin,180.0,75.0,1,0,0,1,2,1,1,8,0,0,0,0,53,18,11,2,6,13,75.0,2,11,1950-04-18,72.11232876712329,N,0.0,8,0.0,Pitcher,not_eligible
mcglyst01,Stoney,McGlynn,185.0,71.0,0,1,0,1,3,17,33,67,51,43,3,2,1428,448,156,6,144,157,1931.0,15,215,1908-09-02,113.76438356164384,N,0.0,68,51.0,Pitcher,not_eligible
mcgousc01,Scott,McGough,190.0,71.0,0,1,0,1,1,0,0,6,0,0,0,0,20,12,7,0,4,4,35.0,3,7,2015-09-20,6.6438356164383565,N,0.0,6,0.0,Pitcher,not_eligible
mcgowdu01,Dustin,McGowan,235.0,75.0,0,1,0,1,10,35,34,290,69,3,1,2,1951,619,325,78,279,540,2818.0,62,357,2017-10-01,4.610958904109589,N,0.0,291,69.0,Pitcher,not_eligible
mcgowke01,Kevin,McGowan,233.0,77.0,0,1,0,1,1,0,0,8,0,0,0,0,26,8,5,2,6,8,40.0,1,5,2017-10-01,4.610958904109589,N,0.0,8,0.0,Pitcher,not_eligible
mcgowky01,Kyle,McGowin,202.0,75.0,0,1,0,1,4,1,0,48,2,0,0,2,194,58,43,16,28,77,285.0,16,44,2021-08-31,0.6931506849315069,N,0.0,48,2.0,Pitcher,not_eligible
mcgowmi01,Mickey,McGowan,200.0,74.0,1,0,1,0,1,0,0,3,0,0,0,0,11,3,3,1,4,2,18.0,1,3,1948-05-01,74.07671232876713,N,0.0,3,0.0,Pitcher,not_eligible
mcgrabo01,Bob,McGraw,160.0,74.0,0,1,0,1,13,26,38,168,47,17,1,6,1774,677,317,31,265,164,2608.0,78,393,1929-09-28,92.67945205479452,N,0.0,168,47.0,Pitcher,eligible
mcgraho01,Howard,McGraner,155.0,67.0,1,0,1,0,1,1,0,4,0,0,0,0,57,22,15,2,7,5,85.0,3,17,1912-10-06,109.66849315068494,N,0.0,4,0.0,Pitcher,not_eligible
mcgrajo02,John,McGraw,160.0,69.0,0,1,0,1,1,0,0,1,0,0,0,0,6,0,0,0,0,2,0.0,0,0,1914-07-29,107.85753424657534,N,0.0,1,0.0,Pitcher,not_eligible
mcgraky01,Kyle,McGrath,185.0,74.0,1,0,1,0,2,0,0,21,0,0,0,0,69,17,8,4,9,20,93.0,9,8,2018-04-16,4.071232876712329,N,0.0,21,0.0,Pitcher,not_eligible
mcgrato01,Tom,McGraw,195.0,74.0,1,0,1,0,1,0,0,2,0,0,0,0,5,2,0,0,1,0,8.0,2,0,1997-05-09,25.02191780821918,N,0.0,2,0.0,Pitcher,not_eligible
mcgratu01,Tug,McGraw,170.0,72.0,0,1,1,0,19,96,92,824,39,5,1,180,4544,1318,528,108,582,1109,6313.0,541,597,1984-09-25,37.64931506849315,N,1990.0,826,39.0,Pitcher,eligible
mcgresc01,Scott,McGregor,190.0,73.0,0,0,1,0,13,138,108,356,309,83,23,5,6422,2245,949,235,518,904,8982.0,24,1031,1988-04-27,34.06027397260274,N,1994.0,357,310.0,Pitcher,eligible
mcgresl01,Slim,McGrew,235.0,79.0,0,1,0,1,3,0,1,10,2,0,0,0,90,40,22,1,17,10,145.0,5,30,1924-06-08,97.9890410958904,N,0.0,10,2.0,Pitcher,not_eligible
mcgui01,Thomas,Maguire,187.96159353584943,72.3575939696445,0,0,1,0,1,0,0,1,0,0,0,0,18,15,7,0,5,1,37.0,1,9,1894-06-16,127.986301369863,N,0.0,1,0.0,Pitcher,not_eligible
mcguide02,Deck,McGuire,220.0,78.0,0,1,0,1,4,1,3,27,6,0,0,0,155,48,30,10,28,44,233.0,11,34,2018-09-29,3.616438356164384,N,0.0,27,6.0,Pitcher,not_eligible
mcguito01,Tom,McGuire,175.0,72.0,0,1,0,1,2,5,6,25,12,7,0,0,403,148,57,7,60,37,571.0,11,80,1919-08-09,102.82465753424655,N,0.0,44,15.0,Pitcher,not_eligible
mchalma01,Marty,McHale,174.0,71.0,0,1,0,1,8,12,30,64,44,23,1,1,1075,381,142,7,81,131,1472.0,13,182,1916-06-21,105.95890410958904,N,0.0,67,44.0,Pitcher,not_eligible
mchugco01,Collin,McHugh,191.0,74.0,0,1,0,1,11,64,44,247,126,1,0,1,2594,819,362,96,244,845,3616.0,40,385,2021-10-03,0.6027397260273972,N,0.0,247,126.0,Pitcher,not_eligible
mcilrva01,Vance,McIlree,160.0,72.0,0,1,0,1,1,0,0,1,0,0,0,0,3,1,1,0,0,0,5.0,1,1,1921-09-13,100.72602739726028,N,0.0,1,0.0,Pitcher,not_eligible
mcilwst01,Stover,McIlwain,195.0,76.0,0,1,0,1,2,0,0,2,1,0,0,0,15,6,1,1,1,4,21.0,1,1,1958-09-28,63.66027397260274,N,0.0,2,1.0,Pitcher,not_eligible
mcintfr01,Frank,McIntyre,187.96159353584943,72.3575939696445,0,0,0,0,3,2,1,3,3,3,0,0,90,31,12,0,8,6,134.0,0,29,1883-06-20,138.98356164383563,N,0.0,3,0.0,Pitcher,not_eligible
mcintha01,Harry,McIntire,180.0,71.0,0,1,0,1,9,71,117,237,188,140,17,7,4950,1555,590,34,539,626,6714.0,40,778,1913-04-22,109.12602739726027,N,0.0,257,195.0,Pitcher,not_eligible
mcintjo01,Joe,McIntosh,185.0,74.0,0,0,0,1,2,8,19,47,33,4,1,0,661,231,90,17,77,93,953.0,6,107,1975-09-27,46.65205479452055,N,0.0,48,33.0,Pitcher,not_eligible
mcjamdo01,Doc,McJames,165.0,70.0,0,0,0,1,6,79,80,178,162,137,6,4,4084,1414,519,19,563,593,5933.0,15,816,1901-07-13,120.90958904109588,N,0.0,178,0.0,Pitcher,not_eligible
mckaiar01,Archie,McKain,175.0,70.0,0,0,1,0,8,26,21,165,34,8,1,16,1459,529,230,26,208,188,2175.0,70,270,1943-07-05,78.9041095890411,N,0.0,167,34.0,Pitcher,not_eligible
mckaiha01,Hal,McKain,185.0,71.0,1,0,0,1,5,18,23,103,24,7,1,6,1144,435,209,21,193,136,1747.0,53,254,1932-05-30,90.00821917808219,N,0.0,109,24.0,Pitcher,not_eligible
mckaybr01,Brendan,McKay,220.0,74.0,1,0,1,0,1,2,4,13,11,0,0,0,147,53,28,8,16,56,216.0,0,32,2019-09-29,2.616438356164384,N,0.0,18,12.0,Pitcher,not_eligible
mckayda02,David,McKay,205.0,75.0,0,1,0,1,4,0,0,26,0,0,0,0,80,21,18,4,18,34,118.0,11,19,2020-07-24,1.797260273972603,N,0.0,26,0.0,Pitcher,not_eligible
mckayre01,Reeve,McKay,168.0,73.0,0,0,0,1,1,0,0,1,0,0,0,0,3,1,1,0,0,0,2.0,0,1,1915-10-02,106.67945205479452,N,0.0,1,0.0,Pitcher,not_eligible
mckeeji02,Jim,McKee,215.0,79.0,0,1,0,1,2,1,1,17,1,0,0,0,96,33,17,2,18,17,148.0,3,21,1973-09-29,48.64657534246575,N,0.0,17,1.0,Pitcher,not_eligible
mckeero01,Roger,McKee,160.0,73.0,1,0,1,0,2,1,0,5,1,1,0,0,46,14,10,1,6,1,68.0,3,10,1944-09-26,77.67397260273972,N,0.0,5,1.0,Pitcher,not_eligible
mckeiti01,Tim,McKeithan,182.0,74.0,0,1,0,1,3,1,1,10,3,0,0,0,77,35,21,2,14,3,123.0,5,22,1934-05-20,88.03561643835616,N,0.0,10,3.0,Pitcher,not_eligible
mckenki01,Kit,McKenna,180.0,69.0,0,0,0,1,2,4,9,22,13,11,0,1,437,184,86,5,76,34,697.0,8,113,1899-09-27,122.7013698630137,N,0.0,23,0.0,Pitcher,not_eligible
mckenli01,Limb,McKenry,205.0,76.0,0,1,0,1,2,6,6,27,12,5,0,0,375,108,43,2,47,39,519.0,7,51,1916-05-05,106.08767123287672,N,0.0,27,12.0,Pitcher,not_eligible
mckentr01,Triston,McKenzie,165.0,77.0,0,1,0,1,2,7,10,33,30,0,0,0,460,105,78,27,67,178,622.0,0,78,2021-10-02,0.6054794520547945,N,0.0,33,30.0,Pitcher,not_eligible
mckeojo01,Joel,McKeon,185.0,72.0,1,0,1,0,2,4,3,43,0,0,0,1,162,45,31,10,32,32,231.0,8,32,1987-07-10,34.86027397260274,N,0.0,43,0.0,Pitcher,not_eligible
mckeola01,Larry,McKeon,168.0,70.0,0,0,0,0,5,46,64,116,115,110,4,0,2937,979,404,31,206,474,4183.0,1,643,1886-09-15,135.74246575342465,N,0.0,125,0.0,Pitcher,not_eligible
mckiran01,Andrew,McKirahan,200.0,74.0,0,1,1,0,1,1,0,27,0,0,0,0,82,40,18,2,10,22,129.0,4,18,2015-09-25,6.63013698630137,N,0.0,27,0.0,Pitcher,not_eligible
mcknito01,Tony,McKnight,205.0,77.0,0,1,0,1,4,7,7,21,21,1,0,0,367,144,63,23,33,69,552.0,0,71,2001-10-06,20.60821917808219,N,0.0,21,21.0,Pitcher,not_eligible
mclaide01,Denny,McLain,185.0,73.0,0,1,0,1,12,131,91,280,264,105,29,2,5658,1646,711,242,548,1282,7719.0,8,778,1972-09-12,49.69315068493151,N,1978.0,285,264.0,Pitcher,eligible
mclaubo01,Bo,McLaughlin,210.0,77.0,0,1,0,1,8,10,20,156,21,5,2,9,939,335,156,22,123,188,1380.0,62,186,1982-07-09,39.865753424657534,N,0.0,156,21.0,Pitcher,not_eligible
mclauby01,Byron,McLaughlin,175.0,73.0,0,1,0,1,5,16,25,129,35,5,0,16,1135,403,215,47,171,248,1683.0,49,226,1983-09-27,38.64657534246575,N,0.0,129,35.0,Pitcher,not_eligible
mclauji01,Jim,McLaughlin,157.0,72.3575939696445,1,0,1,0,1,1,2,3,2,2,0,0,66,27,9,2,11,8,101.0,1,22,1884-07-15,137.91232876712328,N,0.0,5,0.0,Pitcher,not_eligible
mclaujo01,Joey,McLaughlin,205.0,74.0,0,1,0,1,9,29,28,250,12,0,0,36,1346,440,192,46,198,268,1932.0,142,219,1984-09-25,37.64931506849315,N,0.0,250,12.0,Pitcher,not_eligible
mclauju01,Jud,McLaughlin,155.0,71.0,1,0,1,0,3,0,0,16,0,0,0,0,71,42,27,2,17,4,128.0,11,28,1933-05-18,89.04109589041096,N,0.0,16,0.0,Pitcher,not_eligible
mclaupa01,Pat,McLaughlin,175.0,74.0,0,1,0,1,3,0,2,12,3,0,0,0,106,45,27,4,17,8,165.0,7,28,1945-08-05,76.81643835616438,N,0.0,13,3.0,Pitcher,not_eligible
mclauwa01,Warren,McLaughlin,170.0,72.3575939696445,0,0,1,0,3,3,3,7,5,5,0,0,165,69,29,0,26,17,251.0,2,41,1903-05-21,119.05479452054794,N,0.0,7,0.0,Pitcher,not_eligible
mcleaal01,Al,McLean,175.0,72.0,0,1,0,1,1,0,0,4,0,0,0,0,26,12,7,0,5,3,42.0,1,8,1935-07-30,86.84109589041095,N,0.0,4,0.0,Pitcher,not_eligible
mcleama01,Marty,McLeary,220.0,77.0,0,1,0,1,3,2,0,12,2,0,0,0,87,33,17,7,10,17,127.0,3,19,2007-05-19,14.98904109589041,N,0.0,12,2.0,Pitcher,not_eligible
mclelwa01,Wayne,McLeland,180.0,72.0,0,1,0,1,2,0,1,10,1,0,0,0,41,24,13,1,10,0,73.0,3,13,1952-05-10,70.04931506849314,N,0.0,10,1.0,Pitcher,not_eligible
mclemma02,Mark,McLemore,220.0,74.0,1,0,1,0,1,3,0,29,0,0,0,0,105,38,15,5,18,35,161.0,9,17,2007-09-30,14.62191780821918,N,0.0,29,0.0,Pitcher,not_eligible
mclisca01,Cal,McLish,179.0,72.0,0,0,0,1,15,92,92,352,209,57,5,6,4827,1685,715,164,552,713,6938.0,70,824,1964-07-14,57.86301369863013,N,0.0,368,209.0,Pitcher,eligible
mcmacsa01,Sam,McMackin,187.96159353584943,72.3575939696445,1,0,1,0,3,0,1,2,1,1,0,0,34,10,3,0,4,4,48.0,1,6,1902-09-21,119.71780821917808,N,0.0,2,0.0,Pitcher,not_eligible
mcmahdo01,Doc,McMahon,187.96159353584943,72.3575939696445,0,0,0,1,1,1,0,1,1,1,0,0,27,14,3,0,0,3,40.0,0,3,1908-10-06,113.67123287671232,N,0.0,1,1.0,Pitcher,not_eligible
mcmahdo02,Don,McMahon,215.0,74.0,0,1,0,1,28,90,68,874,2,0,0,153,3932,1054,431,105,579,1003,5503.0,506,482,1974-06-29,47.8986301369863,N,1980.0,874,2.0,Pitcher,eligible
